index,match_score,vertex_diff,vertex_score,aspect_diff,template_score,composite_score
145,0.047115662382004375,7,0.35,0.5201525054466231,0.6865677237510681,0.3462892359182875
146,0.2893848368769434,12,0.6,0.2764550264550264,0.6865677237510681,0.5206884489685358
147,0.7110612369175497,7,0.35,0.642914653784219,0.6865677237510681,0.49749267307603595
148,1.7976931348623157e+308,16,0.8,0.5907407407407407,0.6865677237510681,3.5953862697246315e+307
149,1.7976931348623157e+308,16,0.8,0.5907407407407407,0.6865677237510681,3.5953862697246315e+307
150,0.13295809795984992,8,0.4,0.4907407407407407,0.6865677237510681,0.39154595832797423
151,0.2699478818808081,16,0.8,0.0092592592592593,0.6865677237510681,0.6067216928899437
152,0.2465934707566455,14,0.7,0.0092592592592593,0.6865677237510681,0.5370508106651111
153,0.15391338514423003,9,0.45,0.15740740740740733,0.6865677237510681,0.3782370157648503
154,0.135735540752967,13,0.65,0.4907407407407407,0.6865677237510681,0.5546014468865977
155,1.7976931348623157e+308,19,0.95,0.0092592592592593,0.6865677237510681,3.5953862697246315e+307
156,0.21589377232509088,7,0.35,0.17592592592592604,0.6865677237510681,0.32841087097880023
157,0.14504612268035078,9,0.45,0.5391278375149342,0.6865677237510681,0.43372162778820345
158,8.71680394643313,12,0.6,0.5621693121693121,0.6865677237510681,2.249029413736916
159,5.799306093394398,4,0.2,4.866402116402116,0.6865677237510681,2.05116476376409
160,0.0064736730835583955,9,0.45,1.152116402116402,0.6865677237510681,0.4979554225590652
161,0.031869856003522434,15,0.75,0.7907407407407407,0.6865677237510681,0.6438283099367088
162,0.057919905112447045,5,0.25,0.6246438746438747,0.6865677237510681,0.2991237898439638
163,0.2663813166466018,15,0.75,0.04711414884916465,0.6865677237510681,0.5791866132815883
